"SampleID","Block","Time","Chamber","Frag","Pos","ARA.dwt","Cells.dwt","Nostoc","Nostoc.H","Stigonema","Stigonema.H","Other.cells","Cells","Cells.g","Cells.m","Hcells","Hcells.g","Hcells.m","ARA.ml","ARA.m","H2O","H2O.wwt","Position","Nfix","ARA.g"
"44A-4.O","4","4","A","4","O",515.5,43.4,0,0,51,1.5,0,28333.3333333333,1305683.56374808,1121799795.18689,833.333333333333,38402.4577572965,32994111.6231439,0.00149679132887144,124.732610739286,5.45285714285714,0.845029887093203,"O",41.5775369130954,2.90357192797563e-06
"44A-4.I","4","4","A","4","I",362.3,65.3,0,0,0,0,0,0,0,0,0,0,0,0.00256587953585091,213.823294654242,6.04081632653061,0.857971014492753,"I",71.2744315514141,7.08219579312975e-06
"44A-4.S","4","4","A","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00460630035556668,383.85836296389,4.90622950819672,0.830687243255246,"S",127.95278765463,NA
"44A-4.W","4","4","A","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00127553655655157,106.294713045964,4.2963768115942,0.811191681488576,"W",35.4315710153214,NA
"44B-1.O","4","4","B","1","O",399.4,37.2,0,0,1.5,0,0,833.333333333333,44802.8673835125,29823775.3882915,0,0,0,-0.000199090007144161,-16.5908339286800,5.47296614451744,0.845511319281811,"O",-5.53027797622668,-4.98472726950828e-07
"44B-1.I","4","4","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00833643759684049,694.703133070041,7.42603174603175,0.88132017180318,"I",231.567711023347,NA
"44B-1.N","4","4","B","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00550334603558904,458.61216963242,6.83414634146341,0.872353673723537,"N",152.870723210807,NA
"44B-1.E","4","4","B","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000475305638649611,-39.6088032208009,5.76407697790449,0.852160168598525,"E",-13.2029344069336,NA
"44B-2.O","4","4","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000242386779454283,-20.1988982878569,3.44158415841585,0.774855104770397,"O",-6.7329660959523,NA
"44B-2.I","4","4","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00255743063210256,213.11921934188,5.66171003717472,0.849888392857143,"I",71.0397397806266,NA
"44B-2.S","4","4","B","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00111911527413866,93.2596061782215,3.68357933579336,0.786488083513886,"S",31.0865353927405,NA
"44B-2.W","4","4","B","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000269989258949725,22.4991049124771,3.6853448275862,0.78656853725851,"W",7.49970163749236,NA
"44B-3.O","4","4","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00259329170285661,216.107641904717,4.46495619524405,0.81701591663804,"O",72.0358806349058,NA
"44B-3.I","4","4","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00462018842688546,385.015702240455,4.90814814814815,0.83074222668004,"I",128.338567413485,NA
"44B-3.N","4","4","B","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000409907277290522,34.1589397742102,3.92207792207792,0.796833773087071,"N",11.3863132580701,NA
"44B-3.W","4","4","B","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00138335826556606,115.279855463838,4.05462445685909,0.802161365590077,"W",38.4266184879461,NA
"44B-4.O","4","4","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00173949045904675,144.957538253896,5.47509293680297,0.84556206223447,"O",48.3191794179654,NA
"44B-4.I","4","4","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000642204051720676,53.5170043100564,7.40743198407432,0.881057616416733,"I",17.8390014366855,NA
"44B-4.S","4","4","B","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.07633228504858e-05,5.89694357087382,5.40057430007178,0.843764019739794,"S",1.96564785695794,NA
"44B-4.E","4","4","B","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000270069570023867,-22.5057975019889,1.82197802197802,0.645638629283489,"E",-7.50193250066296,NA
"44C-1.O","4","4","C","1","O",293.9,33.5,0,0,89.5,2.5,0,49722.2222222222,2968490.87893864,1454065782.20011,1388.88888888889,82918.7396351575,40616362.631288,-0.000141002874752452,-11.7502395627043,5.19679186228482,0.838626175894943,"O",-3.91674652090144,-4.79764800110418e-07
"44C-1.I","4","4","C","1","I",288.8,28.3,0,0,6,0,0,3333.33333333333,235571.260306243,113388299.960738,0,0,0,0.000644012198949535,53.6676832457946,4.12356687898089,0.804823470909995,"I",17.8892277485982,2.22995913763689e-06
"44C-1.S","4","4","C","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000940161587546405,78.3467989622004,3.89552577787872,0.795731848758989,"S",26.1155996540668,NA
"44C-1.W","4","4","C","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00113192805001769,94.3273375014743,5.18765743073048,0.838387950335844,"W",31.4424458338248,NA
"44C-2.O","4","4","C","2","O",295.5,32.2,0,0,20,1.5,0,11111.1111111111,690131.124913734,339889579.020014,833.333333333333,51759.83436853,25491718.4265010,-0.000132100171235255,-11.0083476029379,0.146666666666666,0.127906976744185,"O",-3.6694492009793,-4.47039496566006e-07
"44C-2.I","4","4","C","2","I",498.8,52.4,0,0,38.5,2,0,21388.8888888889,816369.804919423,678675431.156347,1111.11111111111,42408.8210347752,35255866.5535765,0.00370474054109229,308.728378424358,5.31373937677054,0.841615255187885,"I",102.909459474786,7.42730661806795e-06
"44C-2.S","4","4","C","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000225905848038086,-18.8254873365071,2.93117408906883,0.74562306900103,"S",-6.27516244550238,NA
"44C-2.E","4","4","C","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00374629932040574,312.191610033812,3.81483276781386,0.792308466727071,"E",104.063870011271,NA
"44C-3.O","4","4","C","3","O",355.5,29.9,3.5,0.5,66,0,0,38611.1111111111,2582683.01746563,1530239687.84838,277.777777777778,18580.4533630621,11008918.6176143,-0.000154508120119551,-12.8756766766292,1.15727554179567,0.536452353616533,"O",-4.29189222554307,-4.34621997523349e-07
"44C-3.I","4","4","C","3","I",483.4,51.1,0,0,146.5,8,0,81388.8888888889,3185475.10328332,2566431108.21193,4444.44444444444,173950.858882366,140146408.639559,0.00833957962409652,694.96496867471,4.69182389937107,0.824309392265193,"I",231.654989558237,1.72519230949452e-05
"44C-3.N","4","4","C","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00542005447884812,451.671206570676,5.06649111257405,0.835160065111231,"N",150.557068856892,NA
"44C-3.W","4","4","C","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00136668651817251,113.890543181042,3.80091683038638,0.791706452052926,"W",37.9635143936808,NA
"44C-4.O","4","4","C","4","O",428.9,54.8,38,2,91,1,0,71666.6666666667,2615571.77615572,1869697891.32198,1666.66666666667,60827.2506082725,43481346.3098135,-0.000134983029933533,-11.2485858277945,0.139891696750902,0.122723673792557,"O",-3.74952860926482,-3.14719118520712e-07
"44C-4.I","4","4","C","4","I",561,87.8,0,0,20.5,0.5,0,11388.8888888889,259427.992913187,242565173.373829,277.777777777778,6327.51202227284,5916223.74082511,0.00362704949712664,302.254124760553,5.77870315288519,0.85247915752523,"I",100.751374920184,6.46532887188349e-06
"44C-4.N","4","4","C","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000672355944639994,56.0296620533328,4.67452229299364,0.823773711976653,"N",18.6765540177776,NA
"44C-4.E","4","4","C","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00201042353256992,167.535294380827,3.38104265402844,0.771743833838165,"E",55.8450981269423,NA
"54A-1.O","5","4","A","1","O",438.8,66.7,0,0,136.5,8.5,0,75833.3333333333,2273863.06846577,1662951857.40463,4722.22222222222,141595.868732300,103553778.666222,0.00264785154457193,220.654295380994,6.58089171974522,0.868089396740044,"O",73.5514317936648,6.03430160567897e-06
"54A-1.I","5","4","A","1","I",641.6,34,0,0,0,0,0,0,0,0,0,0,0,0.00222985779741971,185.821483118309,6.5511640498105,0.867570086757009,"I",61.9404943727698,3.47546414809806e-06
"54A-1.S","5","4","A","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00637250133602684,531.041778002237,6.77758620689655,0.871425404566615,"S",177.013926000746,NA
"54A-1.W","5","4","A","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119357198536150,994.64332113458,6.79557195571955,0.871722048660418,"W",331.547773711527,NA
"54A-2.O","5","4","A","2","O",609.9,86.3,0,0,0.5,0,0,277.777777777778,6437.49195313506,6543710.57036179,0,0,0,0.00417153178782992,347.627648985827,6.29356725146199,0.862892880051315,"O",115.875882995276,6.83969796332172e-06
"54A-2.I","5","4","A","2","I",582.2,54.2,0,0,1,0,0,555.555555555556,20500.20500205,19892032.2536559,0,0,0,0.00432956172839113,360.796810699261,5.25427069645204,0.840109255173863,"I",120.265603566420,7.43655398212148e-06
"54A-2.N","5","4","A","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00747620390711273,623.016992259394,5.14343163538874,0.83722452542003,"N",207.672330753131,NA
"54A-2.W","5","4","A","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00919414125309365,766.178437757804,4.8856,0.830093788228898,"W",255.392812585935,NA
"54A-3.O","5","4","A","3","O",638.8,102.8,0,0,104.5,4.5,0,58055.5555555556,1129485.51664505,1202525580.05476,2500,48638.1322957198,51783398.1841764,0.0112779138312524,939.826152604366,5.88463873709775,0.854749096040215,"O",313.275384201455,1.76548431923175e-05
"54A-3.I","5","4","A","3","I",589.6,39.6,0,0,39.5,2.5,0,21944.4444444444,1108305.27497194,1089094650.20576,1388.88888888889,70145.9034792368,68930041.1522634,0.00807554088589234,672.961740491028,5.05915813424345,0.83496057078483,"I",224.320580163676,1.36966432935759e-05
"54A-3.S","5","4","A","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0102061125248886,850.50937707405,6.35994494150034,0.864129418365439,"S",283.50312569135,NA
"54A-3.E","5","4","A","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00667761550289803,556.467958574836,7.82196452933151,0.886646563055749,"E",185.489319524945,NA
"54A-4.O","5","4","A","4","O",351.6,52.8,0,0,0,0,3.5,1944.44444444444,73653.1986531987,43160774.4107744,0,0,0,0.00592197343147766,493.497785956472,7.1316155988858,0.877023208015758,"O",164.499261985491,1.68429278483437e-05
"54A-4.I","5","4","A","4","I",601.8,73.5,0,0,0,0,0,0,0,0,0,0,0,0.00439875163884597,366.562636570497,6.12133182844244,0.859576828591806,"I",122.187545523499,7.30932475713853e-06
"54A-4.N","5","4","A","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039468680399421,328.905669995175,6.85136251032204,0.87263357172907,"N",109.635223331725,NA
"54A-4.E","5","4","A","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00350674804537945,292.229003781621,4.80600750938674,0.827764604440612,"E",97.409667927207,NA
"54B-1.O","5","4","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.51698610984318e-05,-6.26415509153599,3.45893310753599,0.77573110520319,"O",-2.08805169717866,NA
"54B-1.I","5","4","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00118897230890534,99.0810257421118,4.757421875,0.826311147296289,"I",33.0270085807039,NA
"54B-1.S","5","4","B","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00128505380047981,107.087816706651,4.88186813186813,0.829985987856142,"S",35.6959389022171,NA
"54B-1.W","5","4","B","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000137657176834972,-11.4714314029144,4.71584699453552,0.825047801147228,"W",-3.82381046763812,NA
"54B-2.O","5","4","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000280891199657331,23.4075999714443,4.96913985554826,0.832471675283247,"O",7.80253332381475,NA
"54B-2.I","5","4","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00528060598524051,440.050498770042,5.16447779862414,0.837780257684894,"I",146.683499590014,NA
"54B-2.N","5","4","B","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00440588098994785,367.156749162320,3.87343532684283,0.794805936073059,"N",122.385583054107,NA
"54B-2.W","5","4","B","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000429890506407528,-35.824208867294,3.27777777777778,0.766233766233766,"W",-11.9414029557647,NA
"54B-3.O","5","4","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0082346851580092,686.223763167434,3.99754751686082,0.799901852533431,"O",228.741254389145,NA
"54B-3.I","5","4","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00573965381709151,478.304484757626,4.92459736456808,0.831212158655628,"I",159.434828252542,NA
"54B-3.N","5","4","B","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000654134578172061,54.5112148476718,3.51552038953134,0.778541582423507,"N",18.1704049492239,NA
"54B-3.E","5","4","B","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00175406437180162,146.172030983468,4.86894360603655,0.829611584788199,"E",48.7240103278228,NA
"54B-4.O","5","4","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.81774457001256e-05,6.51478714167714,4.0153743315508,0.800613088098094,"O",2.17159571389238,NA
"54B-4.I","5","4","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00146019128969837,121.682607474864,5.13210611802924,0.836923891930072,"I",40.5608691582881,NA
"54B-4.S","5","4","B","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000188789547799861,-15.7324623166551,4.85160508782556,0.829106717731084,"S",-5.2441541055517,NA
"54B-4.E","5","4","B","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00150354211995021,125.295176662518,5.43112582781457,0.844506230048399,"E",41.7650588875059,NA
"54C-1.O","5","4","C","1","O",484,63.3,0,0,0,0,0,0,0,0,0,0,0,0.00106046797588005,88.3723313233377,7.74305965741287,0.885623564383191,"O",29.4574437744459,2.19104953694226e-06
"54C-1.I","5","4","C","1","I",620.3,33,0,0,0,0,0,0,0,0,0,0,0,0.00386654176008090,322.211813340075,7.43197071384991,0.881403762662808,"I",107.403937780025,6.23334154454442e-06
"54C-1.S","5","4","C","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00247872915396304,206.560762830254,7.32230907997595,0.879841040462428,"S",68.8535876100845,NA
"54C-1.W","5","4","C","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00514319289255496,428.599407712913,7.99313893653516,0.888804119778753,"W",142.866469237638,NA
"54C-2.O","5","4","C","2","O",481,43.3,0,0,31,1,0,17222.2222222222,795483.705414421,637712770.507228,555.555555555556,25660.7646907878,20571379.6937815,-0.000301081948066058,-25.0901623388382,0.171185127807899,0.14616402116402,"O",-8.3633874462794,-6.25949995979331e-07
"54C-2.I","5","4","C","2","I",652.7,89.6,0,0,18.5,0.5,0,10277.7777777778,229414.682539683,249564938.822751,277.777777777778,6200.39682539683,6744998.34656085,0.0119930614406780,999.421786723164,5.80837912087912,0.853122162816504,"I",333.140595574388,1.8374538747783e-05
"54C-2.N","5","4","C","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00177769198444546,148.140998703788,5.26601941747573,0.840409048651999,"N",49.3803329012627,NA
"54C-2.W","5","4","C","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00170266096532334,141.888413776945,4.08618233618234,0.803388881109088,"W",47.2961379256482,NA
"54C-3.O","5","4","C","3","O",300.5,41.6,0,0,7.5,0,0,4166.66666666667,200320.512820513,100327190.170940,0,0,0,-0.000134503368100826,-11.2086140084021,0.164666666666668,0.141385231825989,"O",-3.73620466946738,-4.47598562731533e-07
"54C-3.I","5","4","C","3","I",516.2,60.1,0,0,0,0,1,555.555555555556,18487.7056757256,15905589.4496826,0,0,0,0.0054499493426771,454.162445223091,5.36040609137055,0.842777334397446,"I",151.387481741030,1.05578251504787e-05
"54C-3.N","5","4","C","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00916167534495871,763.472945413226,5.66352429296591,0.849929263249537,"N",254.490981804409,NA
"54C-3.E","5","4","C","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00243210749402434,202.675624502028,4.8265306122449,0.828371278458844,"E",67.558541500676,NA
"54C-4.O","5","4","C","4","O",445.8,43.2,0,0,12.5,0,0,6944.44444444444,321502.057613169,238876028.806584,0,0,0,-0.000162594931551499,-13.5495776292916,0.159250585480093,0.137373737373737,"O",-4.51652587643054,-3.64726181138401e-07
"54C-4.I","5","4","C","4","I",682.2,40.7,0,0,0,0,0,0,0,0,0,0,0,0.00249621841047371,208.018200872809,7.68342776203966,0.884838104559171,"I",69.3394002909363,3.65907125545838e-06
"54C-4.S","5","4","C","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00473219211755758,394.349343129799,4.47704918032786,0.817419934151451,"S",131.449781043266,NA
"54C-4.E","5","4","C","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000242500787701000,-20.2083989750833,0.720243266724587,0.418686868686869,"E",-6.73613299169443,NA
"64A-1.O","6","4","A","1","O",612,59.4,0,0,0,0,0.5,277.777777777778,9352.7871305649,9539842.8731762,0,0,0,0.00570563444308715,475.469536923929,6.61592836946277,0.868696244044304,"O",158.489845641310,9.32293209654763e-06
"64A-1.I","6","4","A","1","I",657.4,52,0,0,0,0,0,0,0,0,0,0,0,0.00268463444386670,223.719536988892,5.94034758102396,0.855914997292907,"I",74.5731789962973,4.08371530858945e-06
"64A-1.S","6","4","A","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00409536308220369,341.280256850307,6.96827873114924,0.87450238204007,"S",113.760085616769,NA
"64A-1.E","6","4","A","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00369455472112456,307.879560093713,4.93024010382868,0.831372763582645,"E",102.626520031238,NA
"64A-2.O","6","4","A","2","O",738.6,75.4,0,0,11,0.5,0,6111.11111111111,162098.437960507,199543177.129384,277.777777777778,7368.11081638668,9070144.414972,0.00682891063216755,569.075886013963,5.79904686258937,0.852920560747664,"O",189.691962004654,9.24574956968258e-06
"64A-2.I","6","4","A","2","I",574.2,61.3,0,0,14.5,1,0.5,8333.33333333333,271886.895051658,260195758.564437,555.555555555556,18125.7930034439,17346383.9042958,0.00482396820024057,401.997350020048,6.2405137186223,0.861888252842054,"I",133.999116673349,8.40119853751406e-06
"64A-2.S","6","4","A","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00324405825333825,270.338187778187,7.61571737563085,0.883933054393305,"S",90.1127292593957,NA
"64A-2.W","6","4","A","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00505672660411161,421.393883675967,5.51480637813212,0.846503496503496,"W",140.464627891989,NA
"64A-3.O","6","4","A","3","O",315.3,52.4,0,0,0,0,0,0,0,0,0,0,0,0.00300395939657667,250.329949714722,6.60280898876405,0.86846966674056,"O",83.443316571574,9.52730541254889e-06
"64A-3.I","6","4","A","3","I",509.8,61.2,0,0,8.5,0,0,4722.22222222222,154320.987654321,131121399.176955,0,0,0,0.0049090488757589,409.087406313242,6.54526462395544,0.867466543608676,"I",136.362468771081,9.62936225139054e-06
"64A-3.N","6","4","A","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00558714561798845,465.595468165704,7.69203413940256,0.884952131576794,"N",155.198489388568,NA
"64A-3.E","6","4","A","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00695844575278106,579.870479398422,6.40794627867935,0.865009820214534,"E",193.290159799474,NA
"64A-4.O","6","4","A","4","O",470.6,45.1,0,0,41.5,0,2,24166.6666666667,1071692.53510717,840564178.369056,0,0,0,0.0026497760064724,220.814667206033,7.40433772269559,0.881013824884793,"O",73.6048890686778,5.63063324792266e-06
"64A-4.I","6","4","A","4","I",320.2,36.7,0,0,2.5,0,0.5,1666.66666666667,90826.5213442325,48471086.8907054,0,0,0,0.00474305388760018,395.254490633349,7.36819571865444,0.88049992691127,"I",131.751496877783,1.48127854078707e-05
"64A-4.N","6","4","A","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00345037807083864,287.53150590322,8.1513888888889,0.890726969191076,"N",95.8438353010733,NA
"64A-4.W","6","4","A","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00668158230778801,556.798525649001,6.95326504481434,0.87426547532802,"W",185.599508549667,NA
"64B-1.O","6","4","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000104769141453998,-8.73076178783314,5.58413828164717,0.848119836306077,"O",-2.91025392927771,NA
"64B-1.I","6","4","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00198055475301555,165.046229417963,7.63370165745857,0.88417482562232,"I",55.0154098059875,NA
"64B-1.S","6","4","B","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00234856391950608,195.71365995884,6.83692925238335,0.872399001216467,"S",65.2378866529466,NA
"64B-1.W","6","4","B","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.5320446565993e-05,-7.11003721383275,6.78069756330626,0.871476819158735,"W",-2.37001240461092,NA
"64B-2.O","6","4","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00282426625693227,235.355521411023,5.44389204545455,0.844814284139756,"O",78.451840470341,NA
"64B-2.I","6","4","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00288621529781768,240.517941484807,6.44617092119866,0.865702787300641,"I",80.1726471616023,NA
"64B-2.S","6","4","B","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67638033274914e-05,1.39698361062428,7.29429892141757,0.879435259149173,"S",0.465661203541426,NA
"64B-2.E","6","4","B","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00720105624564857,600.088020470714,5.56318681318682,0.847634993721223,"E",200.029340156905,NA
"64B-3.O","6","4","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039555051304828,329.625427540233,6.7260748959778,0.870568171618347,"O",109.875142513411,NA
"64B-3.I","6","4","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00777022601973447,647.518834977873,6.11833171677983,0.859517645455784,"I",215.839611659291,NA
"64B-3.N","6","4","B","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00141445327467409,117.871106222841,4.28216560509554,0.810683709152297,"N",39.290368740947,NA
"64B-3.W","6","4","B","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.30112704967229e-05,-6.08427254139358,3.44707923655292,0.775133307322149,"W",-2.02809084713119,NA
"64B-4.O","6","4","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00691453549564257,576.211291303548,5.66872890888639,0.850046386101037,"O",192.070430434516,NA
"64B-4.I","6","4","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0056207382661513,468.394855512608,5.43408203125,0.844577673218487,"I",156.131618504203,NA
"64B-4.N","6","4","B","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000163584618017440,-13.6320515014534,2.14482758620690,0.682017543859649,"N",-4.54401716715112,NA
"64B-4.E","6","4","B","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00108333158489712,90.2776320747596,3.59388275276125,0.78231921583133,"E",30.0925440249199,NA
